"maille_code";"sexe";"date";"hospitalises";"reanimation";"gueris";"deces"
"40";"0";"2020-11-11";79;14;191;33
"41";"0";"2020-11-11";100;10;452;96
"42";"0";"2020-11-11";950;100;1989;535
"43";"0";"2020-11-11";228;16;308;59
"44";"0";"2020-11-11";363;52;1196;261
"45";"0";"2020-11-11";246;57;959;152
"46";"0";"2020-11-11";25;4;96;27
"47";"0";"2020-11-11";78;13;192;28
"48";"0";"2020-11-11";53;5;83;29
"49";"0";"2020-11-11";288;61;1113;236
"50";"0";"2020-11-11";141;14;301;86
"51";"0";"2020-11-11";193;40;1333;317
"52";"0";"2020-11-11";110;5;338;115
"53";"0";"2020-11-11";104;13;360;72
"54";"0";"2020-11-11";323;52;1611;430
"55";"0";"2020-11-11";56;4;578;122
"56";"0";"2020-11-11";194;29;656;139
"57";"0";"2020-11-11";386;58;3044;954
"58";"0";"2020-11-11";86;12;164;39
"59";"0";"2020-11-11";1676;292;5164;1230
"60";"0";"2020-11-11";292;45;1628;494
"61";"0";"2020-11-11";126;13;383;63
"62";"0";"2020-11-11";744;108;2364;515
"63";"0";"2020-11-11";373;40;658;146
"64";"0";"2020-11-11";374;22;547;93
"65";"0";"2020-11-11";159;13;248;51
"66";"0";"2020-11-11";124;21;441;90
"67";"0";"2020-11-11";468;75;3256;780
"68";"0";"2020-11-11";204;32;3459;867
"69";"0";"2020-11-11";1880;274;5876;1158
"70";"0";"2020-11-11";103;16;382;105
"71";"0";"2020-11-11";457;43;1358;359
"72";"0";"2020-11-11";186;22;714;129
"73";"0";"2020-11-11";408;41;892;225
"74";"0";"2020-11-11";622;78;1601;310
"75";"0";"2020-11-11";1345;317;9062;2255
"76";"0";"2020-11-11";642;86;1635;399
"77";"0";"2020-11-11";567;124;3876;902
"78";"0";"2020-11-11";711;77;3472;738
"79";"0";"2020-11-11";74;8;135;42
"80";"0";"2020-11-11";201;31;976;294
"81";"0";"2020-11-11";143;23;301;73
"82";"0";"2020-11-11";96;16;229;52
"83";"0";"2020-11-11";457;64;1673;280
"84";"0";"2020-11-11";471;39;821;209
"85";"0";"2020-11-11";100;17;446;57
"86";"0";"2020-11-11";152;22;284;82
"87";"0";"2020-11-11";151;9;283;77
"88";"0";"2020-11-11";195;15;893;303
"89";"0";"2020-11-11";177;20;591;116
"90";"0";"2020-11-11";128;23;675;228
"91";"0";"2020-11-11";671;112;3967;810
"92";"0";"2020-11-11";880;172;6856;1339
"93";"0";"2020-11-11";852;117;6078;1266
"94";"0";"2020-11-11";983;133;6282;1507
"95";"0";"2020-11-11";556;67;4041;943
"971";"0";"2020-11-11";135;14;644;152
"972";"0";"2020-11-11";80;16;245;37
"973";"0";"2020-11-11";14;0;1832;66
"974";"0";"2020-11-11";73;16;540;36
"976";"0";"2020-11-11";12;4;495;32
"01";"0";"2020-11-12";442;35;880;199
"02";"0";"2020-11-12";238;31;1434;345
"03";"0";"2020-11-12";249;25;521;124
"04";"0";"2020-11-12";121;13;263;35
"05";"0";"2020-11-12";174;21;297;51
"06";"0";"2020-11-12";419;75;1673;331
"07";"0";"2020-11-12";258;18;664;189
"08";"0";"2020-11-12";84;12;322;87
"09";"0";"2020-11-12";53;6;84;10
"10";"0";"2020-11-12";125;12;798;170
"11";"0";"2020-11-12";96;9;362;92
"12";"0";"2020-11-12";138;13;277;64
"13";"0";"2020-11-12";1649;301;7896;1199
"14";"0";"2020-11-12";282;47;665;156
"15";"0";"2020-11-12";50;14;143;26
"16";"0";"2020-11-12";53;11;110;24
"17";"0";"2020-11-12";122;17;277;75
"18";"0";"2020-11-12";188;12;345;150
"19";"0";"2020-11-12";74;7;262;68
"21";"0";"2020-11-12";361;66;1291;333
"22";"0";"2020-11-12";87;11;347;62
"23";"0";"2020-11-12";87;15;146;30
"24";"0";"2020-11-12";111;16;167;23
"25";"0";"2020-11-12";192;54;828;175
"26";"0";"2020-11-12";403;61;890;234
"27";"0";"2020-11-12";196;9;501;141
"28";"0";"2020-11-12";258;23;846;179
"29";"0";"2020-11-12";124;35;347;66
"2A";"0";"2020-11-12";50;9;221;67
"2B";"0";"2020-11-12";35;6;177;29
"30";"0";"2020-11-12";366;83;863;199
"31";"0";"2020-11-12";409;91;1782;204
"32";"0";"2020-11-12";34;7;130;42
"33";"0";"2020-11-12";343;95;1892;295
"34";"0";"2020-11-12";459;92;1633;310
"35";"0";"2020-11-12";297;43;927;160
"36";"0";"2020-11-12";48;7;275;90
"37";"0";"2020-11-12";160;43;632;136
"38";"0";"2020-11-12";1071;131;2079;446
"39";"0";"2020-11-12";174;7;549;110
"40";"0";"2020-11-12";92;16;191;37
"41";"0";"2020-11-12";101;9;462;98
"42";"0";"2020-11-12";957;95;2030;553
"43";"0";"2020-11-12";243;19;316;62
"44";"0";"2020-11-12";350;50;1217;269
"45";"0";"2020-11-12";273;62;971;156
"46";"0";"2020-11-12";29;4;96;27
"47";"0";"2020-11-12";80;14;194;28
"48";"0";"2020-11-12";55;5;83;29
"49";"0";"2020-11-12";287;60;1125;243
"50";"0";"2020-11-12";146;16;308;88
"51";"0";"2020-11-12";199;42;1347;324
"52";"0";"2020-11-12";113;5;338;115
"53";"0";"2020-11-12";112;13;365;73
"54";"0";"2020-11-12";339;50;1623;435
"55";"0";"2020-11-12";60;4;580;122
"56";"0";"2020-11-12";199;30;656;141
"57";"0";"2020-11-12";432;66;3062;960
"58";"0";"2020-11-12";84;10;172;40
"59";"0";"2020-11-12";1674;295;5277;1254
"60";"0";"2020-11-12";307;44;1634;496
"61";"0";"2020-11-12";121;13;394;67
"62";"0";"2020-11-12";769;112;2380;517
"63";"0";"2020-11-12";372;44;669;156
"64";"0";"2020-11-12";390;21;559;94
"65";"0";"2020-11-12";179;15;251;53
"66";"0";"2020-11-12";124;24;445;92
"67";"0";"2020-11-12";491;72;3272;785
"68";"0";"2020-11-12";227;33;3465;868
"69";"0";"2020-11-12";1886;281;5938;1182
"70";"0";"2020-11-12";117;15;383;106
"71";"0";"2020-11-12";464;43;1371;371
"72";"0";"2020-11-12";192;22;718;131
"73";"0";"2020-11-12";426;46;908;235
"74";"0";"2020-11-12";649;75;1623;321
"75";"0";"2020-11-12";1355;324;9114;2265
"76";"0";"2020-11-12";641;88;1658;407
"77";"0";"2020-11-12";573;119;3892;913
"78";"0";"2020-11-12";734;78;3489;751
"79";"0";"2020-11-12";76;9;137;46
"80";"0";"2020-11-12";206;31;982;296
"81";"0";"2020-11-12";151;26;307;73
"82";"0";"2020-11-12";99;16;229;52
"83";"0";"2020-11-12";446;66;1709;292
"84";"0";"2020-11-12";491;36;840;226
"85";"0";"2020-11-12";101;18;447;59
"86";"0";"2020-11-12";150;22;284;85
"87";"0";"2020-11-12";155;8;285;79
"88";"0";"2020-11-12";208;23;900;306
"89";"0";"2020-11-12";190;20;597;117
"90";"0";"2020-11-12";145;23;678;228
"91";"0";"2020-11-12";672;118;3996;811
"92";"0";"2020-11-12";880;174;6905;1343
"93";"0";"2020-11-12";861;122;6118;1276
"94";"0";"2020-11-12";1011;135;6314;1518
"95";"0";"2020-11-12";565;68;4058;952
"971";"0";"2020-11-12";135;12;645;152
"972";"0";"2020-11-12";79;16;249;37
"973";"0";"2020-11-12";15;0;1835;66
"974";"0";"2020-11-12";83;19;541;37
"976";"0";"2020-11-12";13;5;495;32
"01";"0";"2020-11-13";435;30;906;209
"02";"0";"2020-11-13";255;35;1447;350
"03";"0";"2020-11-13";247;26;537;131
"04";"0";"2020-11-13";123;12;271;40
"05";"0";"2020-11-13";182;21;301;52
"06";"0";"2020-11-13";431;76;1699;337
"07";"0";"2020-11-13";254;17;692;193
"08";"0";"2020-11-13";118;14;324;92
"09";"0";"2020-11-13";52;7;88;10
"10";"0";"2020-11-13";126;13;814;173
"11";"0";"2020-11-13";94;9;366;95
"12";"0";"2020-11-13";136;10;284;66
"13";"0";"2020-11-13";1622;303;8035;1210
"14";"0";"2020-11-13";285;44;683;158
"15";"0";"2020-11-13";51;15;143;27
"16";"0";"2020-11-13";52;11;115;25
"17";"0";"2020-11-13";97;18;306;81
"18";"0";"2020-11-13";179;13;354;154
"19";"0";"2020-11-13";73;7;265;70
"21";"0";"2020-11-13";366;64;1315;337
"22";"0";"2020-11-13";91;13;351;63
"23";"0";"2020-11-13";88;15;151;30
"24";"0";"2020-11-13";104;17;179;23
"25";"0";"2020-11-13";186;50;846;176
"26";"0";"2020-11-13";393;59;916;238
"27";"0";"2020-11-13";209;11;507;147
"28";"0";"2020-11-13";224;25;893;182
"29";"0";"2020-11-13";117;31;358;67
"2A";"0";"2020-11-13";50;8;222;67
"2B";"0";"2020-11-13";34;6;179;31
"30";"0";"2020-11-13";370;81;882;205
"31";"0";"2020-11-13";412;104;1815;213
"32";"0";"2020-11-13";38;7;132;43
"33";"0";"2020-11-13";364;98;1909;297
"34";"0";"2020-11-13";467;92;1672;318
"35";"0";"2020-11-13";300;43;946;164
"36";"0";"2020-11-13";55;8;277;90
"37";"0";"2020-11-13";161;44;642;137
"38";"0";"2020-11-13";1038;133;2147;477
"39";"0";"2020-11-13";182;8;559;111
"40";"0";"2020-11-13";108;15;199;40
"41";"0";"2020-11-13";104;9;471;99
"42";"0";"2020-11-13";968;101;2075;564
"43";"0";"2020-11-13";238;19;333;64
"44";"0";"2020-11-13";350;48;1246;276
"45";"0";"2020-11-13";280;68;992;156
"46";"0";"2020-11-13";28;4;99;29
"47";"0";"2020-11-13";81;14;199;31
"48";"0";"2020-11-13";55;6;84;30
"49";"0";"2020-11-13";286;62;1151;245
"50";"0";"2020-11-13";152;15;311;90
"51";"0";"2020-11-13";208;43;1355;325
"52";"0";"2020-11-13";115;4;345;117
"53";"0";"2020-11-13";112;15;379;74
"54";"0";"2020-11-13";347;51;1639;436
"55";"0";"2020-11-13";55;5;593;125
"56";"0";"2020-11-13";213;34;667;144
"57";"0";"2020-11-13";443;71;3090;975
"58";"0";"2020-11-13";84;11;178;40
"59";"0";"2020-11-13";1648;288;5396;1271
"60";"0";"2020-11-13";300;40;1650;500
"61";"0";"2020-11-13";116;12;405;68
"62";"0";"2020-11-13";776;117;2433;528
"63";"0";"2020-11-13";364;42;691;162
"64";"0";"2020-11-13";398;23;576;95
"65";"0";"2020-11-13";182;13;259;54
"66";"0";"2020-11-13";128;22;449;93
"67";"0";"2020-11-13";495;74;3293;788
"68";"0";"2020-11-13";226;30;3479;868
"69";"0";"2020-11-13";1868;272;6050;1206
"70";"0";"2020-11-13";115;16;397;108
"71";"0";"2020-11-13";481;46;1398;382
"72";"0";"2020-11-13";195;22;734;131
"73";"0";"2020-11-13";430;42;935;238
"74";"0";"2020-11-13";624;72;1701;335
"75";"0";"2020-11-13";1356;327;9178;2278
"76";"0";"2020-11-13";644;85;1696;417
"77";"0";"2020-11-13";578;121;3927;925
"78";"0";"2020-11-13";733;77;3535;769
"79";"0";"2020-11-13";79;8;141;48
"80";"0";"2020-11-13";207;33;990;300
"81";"0";"2020-11-13";149;29;319;74
"82";"0";"2020-11-13";94;14;244;54
"83";"0";"2020-11-13";456;63;1728;298
"84";"0";"2020-11-13";487;37;864;230
"85";"0";"2020-11-13";101;16;461;59
"86";"0";"2020-11-13";161;23;287;88
"87";"0";"2020-11-13";144;7;304;84
"88";"0";"2020-11-13";226;20;904;310
"89";"0";"2020-11-13";195;18;609;119
"90";"0";"2020-11-13";143;23;690;228
"91";"0";"2020-11-13";691;119;4042;817
"92";"0";"2020-11-13";872;170;6971;1351
"93";"0";"2020-11-13";850;114;6184;1289
"94";"0";"2020-11-13";1012;140;6383;1531
"95";"0";"2020-11-13";551;68;4093;958
"971";"0";"2020-11-13";129;12;654;153
"972";"0";"2020-11-13";74;15;259;38
"973";"0";"2020-11-13";13;0;1837;66
"974";"0";"2020-11-13";84;19;547;37
"976";"0";"2020-11-13";13;5;497;32
"01";"0";"2020-11-14";416;27;950;218
"02";"0";"2020-11-14";252;35;1456;350
"03";"0";"2020-11-14";239;27;552;138
"04";"0";"2020-11-14";128;11;281;41
"05";"0";"2020-11-14";175;22;307;56
"06";"0";"2020-11-14";457;78;1719;338
"07";"0";"2020-11-14";242;18;707;196
"08";"0";"2020-11-14";121;15;328;94
"09";"0";"2020-11-14";50;6;92;10
"10";"0";"2020-11-14";129;14;818;176
"11";"0";"2020-11-14";99;8;370;95
"12";"0";"2020-11-14";149;9;288;67
"13";"0";"2020-11-14";1550;287;8179;1226
"14";"0";"2020-11-14";271;44;705;162
"15";"0";"2020-11-14";51;15;145;28
"16";"0";"2020-11-14";52;11;117;25
"17";"0";"2020-11-14";97;18;311;81
"18";"0";"2020-11-14";186;13;359;154
"19";"0";"2020-11-14";74;8;265;72
"21";"0";"2020-11-14";361;61;1340;342
"22";"0";"2020-11-14";80;13;364;66
"23";"0";"2020-11-14";98;11;155;32
"24";"0";"2020-11-14";101;17;183;23
"25";"0";"2020-11-14";194;48;858;177
"26";"0";"2020-11-14";396;59;939;249
"27";"0";"2020-11-14";211;11;509;147
"28";"0";"2020-11-14";224;21;905;182
"29";"0";"2020-11-14";121;31;361;68
"2A";"0";"2020-11-14";49;8;223;67
"2B";"0";"2020-11-14";31;6;183;31
"30";"0";"2020-11-14";351;79;907;211
"31";"0";"2020-11-14";409;104;1847;217
"32";"0";"2020-11-14";39;7;135;43
"33";"0";"2020-11-14";371;94;1926;302
"34";"0";"2020-11-14";451;93;1703;326
"35";"0";"2020-11-14";292;40;965;167
"36";"0";"2020-11-14";65;9;280;91
"37";"0";"2020-11-14";159;42;645;138
"38";"0";"2020-11-14";1031;132;2234;491
"39";"0";"2020-11-14";179;6;568;114
"40";"0";"2020-11-14";105;14;203;41
"41";"0";"2020-11-14";105;7;477;101
"42";"0";"2020-11-14";949;102;2131;577
"43";"0";"2020-11-14";232;19;352;64
"44";"0";"2020-11-14";359;47;1258;279
"45";"0";"2020-11-14";275;72;1012;158
"46";"0";"2020-11-14";30;5;100;29
"47";"0";"2020-11-14";82;13;204;31
"48";"0";"2020-11-14";46;5;92;31
"49";"0";"2020-11-14";280;62;1168;247
"50";"0";"2020-11-14";153;15;317;91
"51";"0";"2020-11-14";215;44;1362;325
"52";"0";"2020-11-14";119;4;356;119
"53";"0";"2020-11-14";112;15;388;78
"54";"0";"2020-11-14";336;50;1665;441
"55";"0";"2020-11-14";60;7;598;125
"56";"0";"2020-11-14";213;31;673;145
"57";"0";"2020-11-14";481;68;3110;980
"58";"0";"2020-11-14";83;11;187;40
"59";"0";"2020-11-14";1653;292;5469;1279
"60";"0";"2020-11-14";302;41;1660;501
"61";"0";"2020-11-14";127;13;413;69
"62";"0";"2020-11-14";768;113;2479;546
"63";"0";"2020-11-14";361;46;707;165
"64";"0";"2020-11-14";402;23;583;99
"65";"0";"2020-11-14";173;13;281;56
"66";"0";"2020-11-14";132;24;452;94
"67";"0";"2020-11-14";498;79;3321;791
"68";"0";"2020-11-14";228;33;3509;870
"69";"0";"2020-11-14";1856;277;6154;1223
"70";"0";"2020-11-14";111;16;405;108
"71";"0";"2020-11-14";482;47;1423;388
"72";"0";"2020-11-14";184;22;756;132
"73";"0";"2020-11-14";424;44;971;244
"74";"0";"2020-11-14";651;77;1747;346
"75";"0";"2020-11-14";1349;326;9258;2290
"76";"0";"2020-11-14";611;82;1746;425
"77";"0";"2020-11-14";575;118;3962;933
"78";"0";"2020-11-14";758;77;3613;789
"79";"0";"2020-11-14";76;9;148;51
"80";"0";"2020-11-14";190;29;1004;304
"81";"0";"2020-11-14";150;27;328;74
"82";"0";"2020-11-14";91;13;250;55
"83";"0";"2020-11-14";456;61;1751;302
"84";"0";"2020-11-14";476;41;901;236
"85";"0";"2020-11-14";94;15;477;62
"86";"0";"2020-11-14";156;20;299;90
"87";"0";"2020-11-14";145;7;304;84
"88";"0";"2020-11-14";220;21;918;312
"89";"0";"2020-11-14";192;16;623;121
"90";"0";"2020-11-14";130;22;701;231
"91";"0";"2020-11-14";706;118;4089;820
"92";"0";"2020-11-14";879;162;6992;1357
"93";"0";"2020-11-14";837;119;6216;1293
"94";"0";"2020-11-14";979;142;6457;1537
"95";"0";"2020-11-14";545;69;4108;965
"971";"0";"2020-11-14";129;13;654;153
"972";"0";"2020-11-14";76;14;263;39
"973";"0";"2020-11-14";13;0;1837;66
"974";"0";"2020-11-14";84;20;552;38
"976";"0";"2020-11-14";13;5;497;32
"01";"0";"2020-11-15";417;27;955;219
"02";"0";"2020-11-15";255;35;1456;350
"03";"0";"2020-11-15";251;27;555;141
"04";"0";"2020-11-15";129;11;281;45
"05";"0";"2020-11-15";184;19;308;59
"06";"0";"2020-11-15";453;77;1732;345
"07";"0";"2020-11-15";252;18;711;197
"08";"0";"2020-11-15";130;15;335;101
"09";"0";"2020-11-15";50;6;92;10
"10";"0";"2020-11-15";139;15;822;178
"11";"0";"2020-11-15";108;10;372;95
"12";"0";"2020-11-15";144;10;292;69
"13";"0";"2020-11-15";1574;290;8221;1233
"14";"0";"2020-11-15";278;45;711;164
"15";"0";"2020-11-15";51;14;145;28
"16";"0";"2020-11-15";52;10;117;25
"17";"0";"2020-11-15";102;18;311;81
"18";"0";"2020-11-15";195;12;359;155
"19";"0";"2020-11-15";75;8;265;74
"21";"0";"2020-11-15";371;64;1343;345
"22";"0";"2020-11-15";81;13;364;66
"23";"0";"2020-11-15";101;11;155;33
"24";"0";"2020-11-15";100;17;185;23
"25";"0";"2020-11-15";206;54;863;178
"26";"0";"2020-11-15";426;62;941;252
"27";"0";"2020-11-15";229;10;509;147
"28";"0";"2020-11-15";233;22;906;182
"29";"0";"2020-11-15";126;31;367;69
"2A";"0";"2020-11-15";47;10;228;69
"2B";"0";"2020-11-15";34;6;183;31
"30";"0";"2020-11-15";352;75;917;218
"31";"0";"2020-11-15";407;102;1860;223
"32";"0";"2020-11-15";40;7;135;43
"33";"0";"2020-11-15";387;105;1934;302
"34";"0";"2020-11-15";451;93;1717;334
"35";"0";"2020-11-15";296;39;968;169
"36";"0";"2020-11-15";73;8;283;91
"37";"0";"2020-11-15";162;44;649;138
"38";"0";"2020-11-15";1054;127;2248;506
"39";"0";"2020-11-15";185;6;573;118
"40";"0";"2020-11-15";106;14;205;42
"41";"0";"2020-11-15";108;8;478;102
"42";"0";"2020-11-15";953;109;2147;585
"43";"0";"2020-11-15";219;20;376;66
"44";"0";"2020-11-15";373;49;1272;286
"45";"0";"2020-11-15";275;71;1014;159
"46";"0";"2020-11-15";32;6;100;30
"47";"0";"2020-11-15";83;14;205;31
"48";"0";"2020-11-15";49;5;92;31
"49";"0";"2020-11-15";281;64;1176;248
"50";"0";"2020-11-15";157;12;319;92
"51";"0";"2020-11-15";218;44;1367;326
"52";"0";"2020-11-15";120;4;357;120
"53";"0";"2020-11-15";123;15;391;80
"54";"0";"2020-11-15";329;51;1680;448
"55";"0";"2020-11-15";60;8;601;126
"56";"0";"2020-11-15";216;31;674;146
"57";"0";"2020-11-15";488;68;3115;985
"58";"0";"2020-11-15";88;10;188;40
"59";"0";"2020-11-15";1651;290;5519;1296
"60";"0";"2020-11-15";309;44;1669;507
"61";"0";"2020-11-15";128;12;416;72
"62";"0";"2020-11-15";784;114;2485;552
"63";"0";"2020-11-15";372;48;715;167
"64";"0";"2020-11-15";411;24;588;103
"65";"0";"2020-11-15";178;15;283;57
"66";"0";"2020-11-15";135;26;452;95
"67";"0";"2020-11-15";508;84;3331;795
"68";"0";"2020-11-15";241;32;3512;874
"69";"0";"2020-11-15";1907;281;6185;1232
"70";"0";"2020-11-15";108;14;411;110
"71";"0";"2020-11-15";495;50;1432;395
"72";"0";"2020-11-15";196;24;757;132
"73";"0";"2020-11-15";432;47;978;251
"74";"0";"2020-11-15";670;78;1765;357
"75";"0";"2020-11-15";1373;323;9281;2298
"76";"0";"2020-11-15";646;82;1767;430
"77";"0";"2020-11-15";574;114;3975;943
"78";"0";"2020-11-15";759;75;3620;790
"79";"0";"2020-11-15";81;8;149;52
"80";"0";"2020-11-15";194;28;1004;306
"81";"0";"2020-11-15";155;29;330;79
"82";"0";"2020-11-15";92;14;254;56
"83";"0";"2020-11-15";465;59;1760;308
"84";"0";"2020-11-15";486;39;904;241
"85";"0";"2020-11-15";97;15;480;65
"86";"0";"2020-11-15";156;20;300;90
"87";"0";"2020-11-15";145;9;309;85
"88";"0";"2020-11-15";222;21;920;313
"89";"0";"2020-11-15";197;16;625;124
"90";"0";"2020-11-15";126;23;707;231
"91";"0";"2020-11-15";721;113;4103;824
"92";"0";"2020-11-15";897;163;7001;1359
"93";"0";"2020-11-15";864;119;6223;1296
"94";"0";"2020-11-15";973;137;6474;1543
"95";"0";"2020-11-15";532;63;4134;979
"971";"0";"2020-11-15";118;13;669;153
"972";"0";"2020-11-15";64;17;276;39
"973";"0";"2020-11-15";13;0;1837;66
"974";"0";"2020-11-15";84;18;557;39
"976";"0";"2020-11-15";13;3;497;32
"01";"0";"2020-11-16";424;25;960;229
"02";"0";"2020-11-16";242;34;1486;352
"03";"0";"2020-11-16";276;29;556;145
"04";"0";"2020-11-16";136;11;281;45
"05";"0";"2020-11-16";191;19;310;67
"06";"0";"2020-11-16";460;76;1749;351
"07";"0";"2020-11-16";256;18;720;205
"08";"0";"2020-11-16";133;15;335;101
"09";"0";"2020-11-16";50;4;92;12
"10";"0";"2020-11-16";143;15;828;182
"11";"0";"2020-11-16";107;10;379;95
"12";"0";"2020-11-16";151;8;294;73
"13";"0";"2020-11-16";1583;295;8267;1259
"14";"0";"2020-11-16";277;42;718;168
"15";"0";"2020-11-16";56;13;146;30
"16";"0";"2020-11-16";61;10;116;25
"17";"0";"2020-11-16";106;20;316;83
"18";"0";"2020-11-16";192;13;367;158
"19";"0";"2020-11-16";77;9;267;75
"21";"0";"2020-11-16";381;65;1354;347
"22";"0";"2020-11-16";83;11;370;66
"23";"0";"2020-11-16";83;12;172;35
"24";"0";"2020-11-16";93;16;192;25
"25";"0";"2020-11-16";229;57;866;179
"26";"0";"2020-11-16";421;62;955;258
"27";"0";"2020-11-16";213;9;522;160
"28";"0";"2020-11-16";250;27;908;186
"29";"0";"2020-11-16";123;31;369;70
"2A";"0";"2020-11-16";47;9;229;71
"2B";"0";"2020-11-16";32;4;183;34
"30";"0";"2020-11-16";360;71;926;222
"31";"0";"2020-11-16";420;98;1874;230
"32";"0";"2020-11-16";43;7;137;44
"33";"0";"2020-11-16";399;112;1946;308
"34";"0";"2020-11-16";439;96;1740;338
"35";"0";"2020-11-16";303;41;974;175
"36";"0";"2020-11-16";74;7;285;92
"37";"0";"2020-11-16";173;45;656;139
"38";"0";"2020-11-16";1095;125;2273;522
"39";"0";"2020-11-16";197;9;578;120
"40";"0";"2020-11-16";113;15;208;42
"41";"0";"2020-11-16";108;7;480;104
"42";"0";"2020-11-16";961;112;2174;597
"43";"0";"2020-11-16";217;18;379;71
"44";"0";"2020-11-16";372;51;1285;290
"45";"0";"2020-11-16";288;73;1020;159
"46";"0";"2020-11-16";33;6;101;31
"47";"0";"2020-11-16";86;14;206;31
"48";"0";"2020-11-16";49;5;92;31
"49";"0";"2020-11-16";288;68;1182;249
"50";"0";"2020-11-16";162;13;325;93
"51";"0";"2020-11-16";223;45;1380;335
"52";"0";"2020-11-16";130;4;360;122
"53";"0";"2020-11-16";127;15;395;80
"54";"0";"2020-11-16";358;53;1681;452
"55";"0";"2020-11-16";62;8;603;127
"56";"0";"2020-11-16";222;30;680;148
"57";"0";"2020-11-16";500;67;3130;986
"58";"0";"2020-11-16";87;10;193;40
"59";"0";"2020-11-16";1663;278;5567;1331
"60";"0";"2020-11-16";307;43;1682;508
"61";"0";"2020-11-16";131;12;425;75
"62";"0";"2020-11-16";813;121;2505;561
"63";"0";"2020-11-16";376;49;724;172
"64";"0";"2020-11-16";411;22;593;110
"65";"0";"2020-11-16";181;14;284;60
"66";"0";"2020-11-16";131;26;454;97
"67";"0";"2020-11-16";520;84;3349;804
"68";"0";"2020-11-16";252;33;3518;878
"69";"0";"2020-11-16";1913;292;6257;1250
"70";"0";"2020-11-16";119;17;414;110
"71";"0";"2020-11-16";500;50;1456;413
"72";"0";"2020-11-16";193;24;772;134
"73";"0";"2020-11-16";450;48;988;260
"74";"0";"2020-11-16";680;75;1782;370
"75";"0";"2020-11-16";1345;310;9344;2320
"76";"0";"2020-11-16";643;83;1784;442
"77";"0";"2020-11-16";576;114;3997;953
"78";"0";"2020-11-16";765;79;3632;800
"79";"0";"2020-11-16";82;10;155;53
"80";"0";"2020-11-16";214;38;1020;311
"81";"0";"2020-11-16";158;29;332;81
"82";"0";"2020-11-16";91;14;254;59
"83";"0";"2020-11-16";455;66;1784;320
"84";"0";"2020-11-16";504;41;909;249
"85";"0";"2020-11-16";101;15;482;68
"86";"0";"2020-11-16";166;18;302;96
"87";"0";"2020-11-16";155;9;310;88
"88";"0";"2020-11-16";230;20;926;317
"89";"0";"2020-11-16";207;18;627;127
"90";"0";"2020-11-16";138;26;711;233
"91";"0";"2020-11-16";723;114;4105;828
"92";"0";"2020-11-16";878;156;7049;1378
"93";"0";"2020-11-16";861;115;6261;1301
"94";"0";"2020-11-16";937;133;6525;1557
"95";"0";"2020-11-16";525;59;4155;984
"971";"0";"2020-11-16";121;14;670;153
"972";"0";"2020-11-16";70;19;276;39
"973";"0";"2020-11-16";15;0;1840;66
"974";"0";"2020-11-16";88;17;559;39
"976";"0";"2020-11-16";13;4;500;32
"01";"0";"2020-11-17";432;24;990;234
"02";"0";"2020-11-17";246;34;1509;355
"03";"0";"2020-11-17";263;29;580;148
"04";"0";"2020-11-17";137;11;288;46
"05";"0";"2020-11-17";186;18;345;69
"06";"0";"2020-11-17";453;72;1782;361
"07";"0";"2020-11-17";246;16;736;208
"08";"0";"2020-11-17";133;13;335;103
"09";"0";"2020-11-17";50;4;93;12
"10";"0";"2020-11-17";139;15;841;184
"11";"0";"2020-11-17";110;10;384;97
"12";"0";"2020-11-17";145;8;316;78
"13";"0";"2020-11-17";1519;292;8409;1282
"14";"0";"2020-11-17";270;42;735;170
"15";"0";"2020-11-17";51;10;152;30
"16";"0";"2020-11-17";59;10;122;25
"17";"0";"2020-11-17";107;23;324;85
"18";"0";"2020-11-17";177;13;381;164
"19";"0";"2020-11-17";75;11;269;76
"21";"0";"2020-11-17";368;65;1387;354
"22";"0";"2020-11-17";77;12;379;68
"23";"0";"2020-11-17";72;11;182;36
"24";"0";"2020-11-17";89;17;194;29
"25";"0";"2020-11-17";216;55;888;185
"26";"0";"2020-11-17";409;59;979;259
"27";"0";"2020-11-17";209;8;528;162
"28";"0";"2020-11-17";247;25;938;189
"29";"0";"2020-11-17";114;31;384;71
"2A";"0";"2020-11-17";52;9;229;72
"2B";"0";"2020-11-17";28;3;190;36
"30";"0";"2020-11-17";345;65;949;226
"31";"0";"2020-11-17";421;96;1893;231
"32";"0";"2020-11-17";43;7;139;45
"33";"0";"2020-11-17";405;111;1960;309
"34";"0";"2020-11-17";432;101;1774;347
"35";"0";"2020-11-17";299;40;994;180
"36";"0";"2020-11-17";77;7;287;92
"37";"0";"2020-11-17";171;43;670;141
